National,,All,2022-23,2,7,6.7,,8.8,12.1,628,"5,184","3,686","8,050",66305.00 ,> 100%
National,,All,2022-23,3,7.1,6.7,,8.4,11.4,389,"5,005","3,241","7,333",64112.00 ,> 100%
National,,All,2022-23,4,7.1,6.8,,7.8,10.7,273,"4,599","2,907","6,680",62396.00 ,> 100%
National,,All,2022-23,5,7.2,6.8,,7.4,10,144,"4,469","2,639","6,282",62688.00 ,> 100%
National,,All,2022-23,6,7.2,6.8,,7.1,9.4,114,"4,359","2,345","5,919",62798.00 ,> 100%
National,,All,2022-23,7,7.2,6.9,,6.8,9,118,"4,101","2,098","5,537",61676.00 ,> 100%
National,,All,2022-23,8,7.2,6.9,,6.8,8.9,77,"4,129","2,153","5,535",61971.00 ,> 100%
National,,All,2022-23,9,7.2,6.8,,6.6,8.7,65,"3,996","1,991","5,320",61247.00 ,> 100%
National,,All,2022-23,10,7.1,6.8,,6.6,8.5,55,"3,936","1,848","5,169",60646.00 ,> 100%
National,,All,2022-23,11,7.1,6.8,,6.4,8.3,55,"3,832","1,762","5,054",60938.00 ,> 100%
National,,All,2022-23,12,7.1,6.7,,6.5,8.3,53,"3,909","1,665","5,023",60650.00 ,> 100%
National,,All,2022-23,13,7,6.7,,6.2,7.7,45,"3,665","1,443","4,630",60023.00 ,> 100%
National,,All,2022-23,14,6.9,6.6,,6.3,7.8,45,"3,667","1,369","4,592",58925.00 ,> 100%
National,,All,2022-23,15,6.8,6.5,,6.1,7.4,41,"3,584","1,216","4,412",59518.00 ,> 100%
National,,All,2022-23,16,6.8,6.4,,6.4,7.7,34,"3,716","1,190","4,500",58319.00 ,> 100%
National,,All,2022-23,17,6.7,6.3,,6.1,7.2,41,"3,502","1,021","4,181",57671.00 ,> 100%
National,,All,2022-23,18,6.6,6.2,,5.8,6.9,36,"3,336",939,"3,968",57908.00 ,> 100%
National,,All,2022-23,19,6.5,6.1,,5.9,6.8,36,"3,355",834,"3,921",57681.00 ,> 100%
National,,All,2022-23,20,6.4,6,,5.7,6.6,33,"3,212",755,"3,711",56519.00 ,> 100%
National,,All,2022-23,21,6.2,5.9,,5.9,6.7,34,"3,242",735,"3,732",55609.00 ,> 100%
National,,All,2022-23,22,6.1,5.8,,5.6,6.4,41,"3,145",686,"3,643",56695.00 ,> 100%
National,,All,2022-23,23,6,5.7,,5.7,6.4,30,"3,162",630,"3,608",56143.00 ,> 100%
National,,All,2022-23,24,5.9,5.6,,5.3,6,29,"2,947",607,"3,366",56153.00 ,> 100%
National,,All,2022-23,25,5.8,5.5,,5.6,6.2,28,"3,083",575,"3,464",55649.00 ,> 100%
National,,All,2022-23,26,5.8,5.4,,5.2,5.8,23,"2,861",539,"3,242",55570.00 ,> 100%
National,,All,2022-23,27,5.7,5.3,,5.3,5.9,32,"2,926",487,"3,264",55772.00 ,> 100%
National,,All,2022-23,28,5.6,5.3,,5.2,5.8,21,"2,845",505,"3,187",55377.00 ,> 100%
National,,All,2022-23,29,5.6,5.2,,5,5.6,15,"2,748",535,"3,125",55471.00 ,> 100%
National,,All,2022-23,30,5.5,5.2,,5.1,5.7,12,"2,823",541,"3,172",55402.00 ,> 100%
National,,All,2022-23,31,5.5,5.1,,5.3,6,28,"2,909",665,"3,338",55792.00 ,> 100%
National,,All,2022-23,32,5.5,5.1,,5.3,6.1,19,"2,937",746,"3,418",56286.00 ,> 100%
National,,All,2022-23,33,5.5,5.1,,5.4,6.4,22,"2,994",909,"3,568",56079.00 ,> 100%
National,,All,2022-23,34,5.5,5.1,,5.5,6.7,22,"3,038","1,033","3,697",55393.00 ,> 100%
National,,All,2022-23,35,5.5,5.1,,5.6,6.9,18,"3,092","1,169","3,804",55488.00 ,> 100%
National,,All,2022-23,36,5.5,5.2,,5.8,7.2,31,"3,263","1,286","4,053",56493.00 ,> 100%
National,,All,2022-23,37,5.5,5.2,,6,7.5,37,"3,315","1,377","4,175",55602.00 ,> 100%
National,,All,2022-23,38,5.6,5.3,,5.8,7.3,25,"3,178","1,385","4,038",55572.00 ,> 100%
National,,All,2022-23,39,5.7,5.3,,6,7.5,31,"3,309","1,406","4,184",55649.00 ,> 100%
National,,All,2022-23,40,5.7,5.3,,6,8.5,28,"3,544","2,194","5,034",59540.00 ,> 100%
National,,All,2022-23,41,5.7,5.4,,6.1,8.5,56,"3,560","2,147","5,084",59716.00 ,> 100%
National,,All,2022-23,42,5.8,5.5,,6.5,8.9,57,"3,830","2,194","5,337",60076.00 ,> 100%
National,,All,2022-23,43,5.9,5.6,,6.3,8.7,96,"3,665","2,242","5,239",60011.00 ,> 100%
National,,All,2022-23,44,6,5.7,,6.4,8.8,156,"3,776","2,247","5,399",61006.00 ,> 100%
National,,All,2022-23,45,6.1,5.8,,6.7,9.1,228,"3,859","2,200","5,572",61029.00 ,> 100%
National,,All,2022-23,46,6.3,5.9,,6.8,9.3,258,"3,950","2,256","5,707",61604.00 ,> 100%
National,,All,2022-23,47,6.4,6,,7.3,9.8,429,"4,310","2,496","6,352",64609.00 ,> 100%
National,,All,2022-23,48,6.5,6.1,,8.4,10.9,851,"4,654","2,593","7,148",65759.00 ,> 100%
National,,All,2022-23,49,6.6,6.2,,9,11.8,"1,026","4,976","3,035","7,900",66997.00 ,> 100%
National,,All,2022-23,50,6.7,6.3,,9,12,"1,048","4,943","3,186","7,995",66380.00 ,> 100%
National,,All,2022-23,51,6.8,6.4,,8.7,11.8,952,"4,993","3,318","8,014",67947.00 ,> 100%
National,,All,2022-23,52,6.9,6.5,,9.1,12.4,991,"5,427","3,657","8,725",70164.00 ,> 100%
National,,All,2023-24,40,5.7,5.4,,5.7,7.2,24,"3,183","1,327","4,029",56098.00 ,> 100%
National,,All,2023-24,41,5.8,5.5,,5.9,7.3,32,"3,294","1,257","4,085",55973.00 ,> 100%
National,,All,2023-24,42,5.9,5.6,,5.9,7.3,49,"3,185","1,290","4,037",55239.00 ,> 100%
National,,All,2023-24,43,6,5.7,,6.1,7.4,42,"3,195","1,184","3,970",53301.00 ,> 100%
National,,All,2023-24,44,6.1,5.8,,5.6,7,43,"2,700","1,054","3,434",48891.00 ,> 100%
National,,All,2023-24,45,6.2,5.9,,6.1,7.6,40,"2,381",955,"3,012",39826.00 ,83.70%
National,,All,2023-24,46,6.3,6,,6,7.7,14,"1,140",506,"1,487",19380.00 ,40.70%
